2025-08-28 12:22:55 [INFO] Initializing Ollama connection manager...
2025-08-28 12:22:55 [WARNING] HostHealthMonitor initialized with empty host list
2025-08-28 12:22:55 [INFO] Setting up connections...
2025-08-28 12:22:55 [INFO] Multi-GPU configuration: 4 instances
2025-08-28 12:22:55 [INFO] Initialized with 4 hosts
2025-08-28 12:22:55 [INFO] Waiting for Ollama services to start...
2025-08-28 12:22:55 [INFO] Checking host 1/4: http://127.0.0.1:39001
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39001 is ready
2025-08-28 12:22:55 [INFO] Checking host 2/4: http://127.0.0.1:39002
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39002 is ready
2025-08-28 12:22:55 [INFO] Checking host 3/4: http://127.0.0.1:39003
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39003 is ready
2025-08-28 12:22:55 [INFO] Checking host 4/4: http://127.0.0.1:39004
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39004 is ready
2025-08-29 02:48:34 [WARNING] Invalid JSON response for 0452F9BA7B3F80
2025-08-29 02:50:31 [WARNING] Invalid JSON response for 045562BA7B3F80
2025-08-29 02:52:00 [WARNING] Invalid JSON response for 04578CBA7B3F80
2025-08-29 02:52:32 [WARNING] Invalid JSON response for 04589BBA7B3F80
2025-08-29 02:52:38 [WARNING] Invalid JSON response for 0458B4BA7B3F80
2025-08-29 02:53:00 [WARNING] Invalid JSON response for 04591BBA7B3F84
2025-08-29 02:54:15 [WARNING] Invalid JSON response for 045D78BA7B3F80
2025-08-29 02:54:31 [WARNING] Invalid JSON response for 045DEBBA7B3F80
2025-08-29 02:54:42 [WARNING] Invalid JSON response for 045E1FBA7B3F84
2025-08-29 02:55:03 [WARNING] Invalid JSON response for 045E9DBA7B3F80
2025-08-29 02:56:17 [WARNING] Invalid JSON response for 0460DCBA7B3F80
2025-08-29 02:56:25 [WARNING] Invalid JSON response for 0460F8BA7B3F80
2025-08-29 02:56:26 [WARNING] Invalid JSON response for 0460F3BA7B3F80
2025-08-29 02:56:53 [WARNING] Invalid JSON response for 0461B5BA7B3F80
2025-08-29 02:56:58 [WARNING] Invalid JSON response for 0461C0BA7B3F80
2025-08-29 02:57:11 [WARNING] Invalid JSON response for 046217BA7B3F80
2025-08-29 02:57:47 [WARNING] Invalid JSON response for 04633DBA7B3F80
2025-08-29 02:58:13 [WARNING] Invalid JSON response for 0463AFBA7B3F80
2025-08-29 02:58:28 [WARNING] Invalid JSON response for 04641FBA7B3F80
2025-08-29 02:58:34 [WARNING] Invalid JSON response for 046432BA7B3F80
2025-08-29 02:58:39 [WARNING] Invalid JSON response for 04644BBA7B3F80
2025-08-29 02:58:53 [WARNING] Invalid JSON response for 0464B0BA7B3F80
2025-08-29 02:59:00 [WARNING] Invalid JSON response for 0464ECBA7B3F80
2025-08-29 02:59:57 [WARNING] Invalid JSON response for 046636BA7B3F80
2025-08-29 03:01:20 [WARNING] Invalid JSON response for 0467F5BA7B3F80
2025-08-29 03:01:41 [WARNING] Invalid JSON response for 04685FBA7B3F80
2025-08-29 03:02:09 [WARNING] Invalid JSON response for 046919BA7B3F84
2025-08-29 03:02:13 [WARNING] Invalid JSON response for 04691CBA7B3F84
2025-08-29 03:03:49 [WARNING] Invalid JSON response for 046AE3BA7B3F80
2025-08-29 03:04:12 [WARNING] Invalid JSON response for 046B48BA7B3F80
2025-08-29 03:04:41 [WARNING] Invalid JSON response for 046C3DBA7B3F80
2025-08-29 03:04:47 [WARNING] Invalid JSON response for 046C6ABA7B3F80
2025-08-29 03:04:58 [WARNING] Invalid JSON response for 046CD2BA7B3F80
2025-08-29 03:05:15 [WARNING] Invalid JSON response for 046D22BA7B3F80
2025-08-29 03:05:28 [WARNING] Invalid JSON response for 046D87BA7B3F80
2025-08-29 03:05:43 [WARNING] Invalid JSON response for 046DF6BA7B3F80
2025-08-29 03:05:59 [WARNING] Invalid JSON response for 046E27BA7B3F84
2025-08-29 03:07:26 [WARNING] Invalid JSON response for 04701BBA7B3F84
2025-08-29 03:08:43 [WARNING] Invalid JSON response for 0471FABA7B3F80
2025-08-29 03:08:50 [WARNING] Invalid JSON response for 0471F1BA7B3F80
2025-08-29 03:10:41 [WARNING] Invalid JSON response for 047462BA7B3F80
2025-08-29 03:10:49 [WARNING] Invalid JSON response for 04748CBA7B3F80
2025-08-29 03:10:55 [WARNING] Invalid JSON response for 0474A5BA7B3F80
2025-08-29 03:11:11 [WARNING] Invalid JSON response for 047513BA7B3F84
2025-08-29 03:12:15 [WARNING] Invalid JSON response for 04764BBA7B3F80
2025-08-29 03:13:24 [WARNING] Invalid JSON response for 0477B1BA7B3F80
2025-08-29 03:13:35 [WARNING] Invalid JSON response for 047829BA7B3F80
2025-08-29 03:13:46 [WARNING] Invalid JSON response for 047893BA7B3F80
2025-08-29 03:14:00 [WARNING] Invalid JSON response for 0478DCBA7B3F80
2025-08-29 03:14:44 [WARNING] Invalid JSON response for 047A17BA7B3F84
2025-08-29 03:15:20 [WARNING] Invalid JSON response for 047B22BA7B3F84
2025-08-29 03:16:13 [WARNING] Invalid JSON response for 047CD9BA7B3F80
2025-08-29 03:16:29 [WARNING] Invalid JSON response for 047D20BA7B3F84
2025-08-29 03:16:56 [WARNING] Invalid JSON response for 047E1CBA7B3F80
2025-08-29 03:17:23 [WARNING] Invalid JSON response for 047FE9BA7B3F80
2025-08-29 03:17:43 [WARNING] Invalid JSON response for 0480C9BA7B3F80
2025-08-29 03:17:59 [WARNING] Invalid JSON response for 048124BA7B3F84
2025-08-29 03:18:11 [WARNING] Invalid JSON response for 048148BA7B3F80
2025-08-29 03:18:31 [WARNING] Invalid JSON response for 04819CBA7B3F80
2025-08-29 03:18:37 [WARNING] Invalid JSON response for 0481A1BA7B3F80
2025-08-29 03:18:43 [WARNING] Invalid JSON response for 0481A8BA7B3F80
2025-08-29 03:19:24 [WARNING] Invalid JSON response for 048264BA7B3F80
2025-08-29 03:19:36 [WARNING] Invalid JSON response for 0482E9BA7B3F80
2025-08-29 03:20:14 [WARNING] Invalid JSON response for 0483CBBA7B3F80
2025-08-29 03:20:21 [WARNING] Invalid JSON response for 048410BA7B3F84
2025-08-29 03:20:33 [WARNING] Invalid JSON response for 04845ABA7B3F80
2025-08-29 03:21:07 [WARNING] Invalid JSON response for 04850B323C3C80
2025-08-29 03:21:31 [WARNING] Invalid JSON response for 048610C27B3F80
2025-08-29 03:22:28 [WARNING] Invalid JSON response for 0487C2C27B3F80
2025-08-29 03:23:00 [WARNING] Invalid JSON response for 0488A9BA7B3F80
2025-08-29 03:27:03 [WARNING] Invalid JSON response for 04986DC27B3F80
2025-08-29 03:27:45 [WARNING] Invalid JSON response for 049ADCBA7B3F80
2025-08-29 03:27:54 [WARNING] Invalid JSON response for 049B09C27B3F84
2025-08-29 03:31:50 [WARNING] Invalid JSON response for 04A39AC27B3F80
2025-08-29 03:33:53 [WARNING] Invalid JSON response for 04A562C27B3F80
2025-08-29 03:34:47 [WARNING] Invalid JSON response for 04A620C27B3F84
2025-08-29 03:37:07 [WARNING] Invalid JSON response for 04A8A1C27B3F80
2025-08-29 03:37:32 [WARNING] Invalid JSON response for 04A9F9C27B3F80
2025-08-29 03:37:58 [WARNING] Invalid JSON response for 04AA84C27B3F80
2025-08-29 03:38:29 [WARNING] Invalid JSON response for 04AB14C27B3F80
2025-08-29 03:38:35 [WARNING] Invalid JSON response for 04AB30C27B3F80
2025-08-29 03:39:30 [WARNING] Invalid JSON response for 04AC2DC27B3F80
2025-08-29 03:39:31 [WARNING] Invalid JSON response for 04AC4AC27B3F80
2025-08-29 03:40:12 [WARNING] Invalid JSON response for 04ACF0C27B3F80
2025-08-29 03:40:32 [WARNING] Invalid JSON response for 04AD50C27B3F80
2025-08-29 03:41:05 [WARNING] Invalid JSON response for 04ADF9C27B3F80
2025-08-29 03:41:05 [WARNING] Invalid JSON response for 04ADF2C27B3F80
2025-08-29 03:41:38 [WARNING] Invalid JSON response for 04AE79C27B3F80
2025-08-29 03:41:50 [WARNING] Invalid JSON response for 04AEB0C27B3F80
2025-08-29 03:42:19 [WARNING] Invalid JSON response for 04AF07C27B3F84
2025-08-29 03:42:30 [WARNING] Invalid JSON response for 04AF4CC27B3F80
2025-08-29 03:43:18 [WARNING] Invalid JSON response for 04B102C27B3F84
2025-08-29 03:43:54 [WARNING] Invalid JSON response for 04B238C27B3F80
2025-08-29 03:44:08 [WARNING] Invalid JSON response for 04B2A5C27B3F80
2025-08-29 03:45:24 [WARNING] Invalid JSON response for 04B57AC27B3F80
2025-08-29 03:46:20 [WARNING] Invalid JSON response for 04B708C27B3F84
2025-08-29 03:48:11 [WARNING] Invalid JSON response for 04BB16C27B3F84
2025-08-29 03:48:48 [WARNING] Invalid JSON response for 04BC15C27B3F84
2025-08-29 03:50:30 [WARNING] Invalid JSON response for 04BDE7C27B3F80
2025-08-29 03:50:41 [WARNING] Invalid JSON response for 04BE0BC27B3F84
2025-08-29 03:51:12 [WARNING] Invalid JSON response for 04BEABC27B3F80
2025-08-29 03:51:33 [WARNING] Invalid JSON response for 04BEF7C27B3F80
2025-08-29 03:51:34 [WARNING] Invalid JSON response for 04BF09C27B3F84
2025-08-29 03:52:21 [WARNING] Invalid JSON response for 04BFE6C27B3F80
2025-08-29 03:52:39 [WARNING] Invalid JSON response for 04C093C27B3F80
2025-08-29 03:52:50 [WARNING] Invalid JSON response for 04C0FAC27B3F80
2025-08-29 03:53:16 [WARNING] Invalid JSON response for 04C198C27B3F80
2025-08-29 03:53:27 [WARNING] Invalid JSON response for 04C1BAC27B3F80
2025-08-29 03:53:41 [WARNING] Invalid JSON response for 04C306C27B3F84
2025-08-29 03:53:42 [WARNING] Invalid JSON response for 04C31FC27B3F84
2025-08-29 03:54:23 [WARNING] Invalid JSON response for 04C428C27B3F84
2025-08-29 03:54:29 [WARNING] Invalid JSON response for 04C442C27B3F80
2025-08-29 03:54:47 [WARNING] Invalid JSON response for 04C474C27B3F80
2025-08-29 03:55:27 [WARNING] Invalid JSON response for 04C50EBA7B3F84
2025-08-29 03:56:17 [WARNING] Invalid JSON response for 04C612C27B3F84
2025-08-29 03:56:24 [WARNING] Invalid JSON response for 04C624C27B3F84
2025-08-29 03:56:42 [WARNING] Invalid JSON response for 04C69BC27B3F80
2025-08-29 03:56:46 [WARNING] Invalid JSON response for 04C6BA72743380
2025-08-29 03:57:47 [WARNING] Invalid JSON response for 04C7BEBA7B3F80
2025-08-29 03:57:53 [WARNING] Invalid JSON response for 04C7C0C27B3F80
2025-08-29 03:58:54 [WARNING] Invalid JSON response for 04C88BC27B3F80
2025-08-29 04:00:35 [WARNING] Invalid JSON response for 04CA23BA7B3F80
2025-08-29 04:00:57 [WARNING] Invalid JSON response for 04CA61BA7B3F80
2025-08-29 04:01:16 [WARNING] Invalid JSON response for 04CAC9C27B3F80
2025-08-29 04:01:51 [WARNING] Invalid JSON response for 04CB64C27B3F80
2025-08-29 04:01:56 [WARNING] Invalid JSON response for 04CB78C27B3F80
2025-08-29 04:02:36 [WARNING] Invalid JSON response for 04CC25C27B3F80
2025-08-29 04:03:40 [WARNING] Invalid JSON response for 04CD4CC27B3F80
2025-08-29 04:03:56 [WARNING] Invalid JSON response for 04CDD0C27B3F80
2025-08-29 04:04:39 [WARNING] Invalid JSON response for 04CE9AC27B3F80
2025-08-29 04:06:26 [WARNING] Invalid JSON response for 04D222C27B3F80
2025-08-29 04:07:06 [WARNING] Invalid JSON response for 04D36DBA7B3F80
2025-08-29 04:08:36 [WARNING] Invalid JSON response for 04D580C27B3F80
2025-08-29 04:08:48 [WARNING] Invalid JSON response for 04D5B6C27B3F80
2025-08-29 04:09:19 [WARNING] Invalid JSON response for 04D623C27B3F84
2025-08-29 04:09:32 [WARNING] Invalid JSON response for 04D675C27B3F80
2025-08-29 04:09:54 [WARNING] Invalid JSON response for 04D6D2C27B3F80
2025-08-29 04:10:03 [WARNING] Invalid JSON response for 04D70BBA7B3F84
2025-08-29 04:12:19 [WARNING] Invalid JSON response for 04DA1FC27B3F84
2025-08-29 04:12:45 [WARNING] Invalid JSON response for 04DABAC27B3F80
2025-08-29 04:14:29 [WARNING] Invalid JSON response for 04DE1BC27B3F84
2025-08-29 04:15:50 [WARNING] Invalid JSON response for 04E5BEC27B3F80
2025-08-29 04:15:58 [WARNING] Invalid JSON response for 04E6BEC27B3F80
2025-08-29 04:15:59 [WARNING] Invalid JSON response for 04E6CBC27B3F80
2025-08-29 04:17:10 [WARNING] Invalid JSON response for 04E8D4C27B3F80
2025-08-29 04:18:03 [WARNING] Invalid JSON response for 04EF6DC27B3F80
2025-08-29 04:18:46 [WARNING] Invalid JSON response for 04F241C27B3F80
2025-08-29 04:20:14 [WARNING] Invalid JSON response for 04F487C27B3F80
2025-08-29 04:20:26 [WARNING] Invalid JSON response for 04F4ADC27B3F80
2025-08-29 04:20:40 [WARNING] Invalid JSON response for 04F4E8C27B3F80
2025-08-29 04:20:46 [WARNING] Invalid JSON response for 04F4F3C27B3F80
2025-08-29 04:20:48 [WARNING] Invalid JSON response for 04F4FBC27B3F80
2025-08-29 04:20:48 [WARNING] Invalid JSON response for 04F518C27B3F84
2025-08-29 04:21:28 [WARNING] Invalid JSON response for 04F666C27B3F80
2025-08-29 04:21:36 [WARNING] Invalid JSON response for 04F6B3C27B3F80
2025-08-29 04:22:10 [WARNING] Invalid JSON response for 04F82DBA7B3F80
2025-08-29 04:22:45 [WARNING] Invalid JSON response for 04F958C27B3F80
2025-08-29 04:23:36 [WARNING] Invalid JSON response for 04FA7DC27B3F80
2025-08-29 04:24:18 [WARNING] Invalid JSON response for 04FBBCBA7B3F80
2025-08-29 04:25:50 [WARNING] Invalid JSON response for 04FDE8C27B3F80
2025-08-29 04:25:55 [WARNING] Invalid JSON response for 04FDF7BA7B3F80
2025-08-29 04:25:55 [WARNING] Invalid JSON response for 04FE39C27B3F80
2025-08-29 04:26:43 [WARNING] Invalid JSON response for 04003FC27B3F81
2025-08-29 04:26:49 [WARNING] Invalid JSON response for 040070C27B3F81
2025-08-29 04:26:55 [WARNING] Invalid JSON response for 040064C27B3F81
2025-08-29 04:27:34 [WARNING] Invalid JSON response for 040104C27B3F85
2025-08-29 04:28:06 [WARNING] Invalid JSON response for 040174C27B3F81
2025-08-29 04:29:11 [WARNING] Invalid JSON response for 04028BC27B3F81
2025-08-29 04:30:00 [WARNING] Invalid JSON response for 0403B0BA7B3F81
2025-08-29 04:31:34 [WARNING] Invalid JSON response for 0404E2C27B3F81
2025-08-29 04:31:51 [WARNING] Invalid JSON response for 040551C27B3F81
2025-08-29 04:32:00 [WARNING] Invalid JSON response for 040594C27B3F81
2025-08-29 04:32:43 [WARNING] Invalid JSON response for 0407C9C27B3F81
2025-08-29 04:32:46 [WARNING] Invalid JSON response for 0407CDC27B3F81
2025-08-29 04:33:30 [WARNING] Invalid JSON response for 040895BA7B3F80
2025-08-29 04:34:36 [WARNING] Invalid JSON response for 040AAE72743381
2025-08-29 04:34:56 [WARNING] Invalid JSON response for 040BABBA7B3F80
2025-08-29 04:35:26 [WARNING] Invalid JSON response for 040C66C27B3F81
2025-08-29 04:36:34 [WARNING] Invalid JSON response for 040E3EC27B3F81
2025-08-29 04:37:17 [WARNING] Invalid JSON response for 040F86C27B3F81
2025-08-29 04:37:40 [WARNING] Invalid JSON response for 040FCAC27B3F81
2025-08-29 04:37:54 [WARNING] Invalid JSON response for 04106CC27B3F81
2025-08-29 04:38:46 [WARNING] Invalid JSON response for 041159C27B3F81
2025-08-29 04:38:57 [WARNING] Invalid JSON response for 041181C27B3F81
2025-08-29 04:40:02 [WARNING] Invalid JSON response for 041351C27B3F81
2025-08-29 04:40:27 [WARNING] Invalid JSON response for 0413A9C27B3F81
2025-08-29 04:41:54 [WARNING] Invalid JSON response for 0415CEBA7B3F80
2025-08-29 04:43:13 [WARNING] Invalid JSON response for 041949C27B3F81
2025-08-29 04:43:21 [WARNING] Invalid JSON response for 04198FBA7B3F80
2025-08-29 04:43:31 [WARNING] Invalid JSON response for 0419A8C27B3F81
2025-08-29 04:43:48 [WARNING] Invalid JSON response for 0419DABA7B3F81
2025-08-29 04:44:29 [WARNING] Invalid JSON response for 041B4AC27B3F81
2025-08-29 04:45:00 [WARNING] Invalid JSON response for 041BCDBA7B3F81
2025-08-29 04:45:14 [WARNING] Invalid JSON response for 041C90BA7B3F80
2025-08-29 04:46:56 [WARNING] Invalid JSON response for 041F6DBA7B3F80
2025-08-29 04:48:12 [WARNING] Invalid JSON response for 042284BA7B3F80
2025-08-29 04:48:12 [WARNING] Invalid JSON response for 042278C27B3F81
2025-08-29 04:49:58 [WARNING] Invalid JSON response for 0425A0BA7B3F80
2025-08-29 04:50:07 [WARNING] Invalid JSON response for 0425B872743381
2025-08-29 04:50:16 [WARNING] Invalid JSON response for 0425D0BA7B3F80
2025-08-29 04:50:23 [WARNING] Invalid JSON response for 04267CBA7B3F80
2025-08-29 04:50:32 [WARNING] Invalid JSON response for 0426B272743380
2025-08-29 04:50:39 [WARNING] Invalid JSON response for 042766BA7B3F80
2025-08-29 04:50:53 [WARNING] Invalid JSON response for 042793BA7B3F80
2025-08-29 04:51:27 [WARNING] Invalid JSON response for 04299FC27B3F81
2025-08-29 04:51:42 [WARNING] Invalid JSON response for 042A70BA7B3F80
2025-08-29 04:52:20 [WARNING] Invalid JSON response for 042C6EBA7B3F81
2025-08-29 04:52:52 [WARNING] Invalid JSON response for 042E5EBA7B3F80
2025-08-29 04:53:16 [WARNING] Invalid JSON response for 042EB972743381
2025-08-29 04:54:35 [WARNING] Invalid JSON response for 04328DBA7B3F80
2025-08-29 04:54:55 [WARNING] Invalid JSON response for 043375BA7B3F80
2025-08-29 04:55:05 [WARNING] Invalid JSON response for 0433C6BA7B3F81
2025-08-29 04:55:35 [WARNING] Invalid JSON response for 043576BA7B3F80
2025-08-29 04:56:10 [WARNING] Invalid JSON response for 0436B272743380
2025-08-29 04:56:17 [WARNING] Invalid JSON response for 0436F4BA7B3F80
2025-08-29 04:56:28 [WARNING] Invalid JSON response for 0437AEBA7B3F80
2025-08-29 04:56:38 [WARNING] Invalid JSON response for 04387ABA7B3F80
2025-08-29 04:57:00 [WARNING] Invalid JSON response for 043987BA7B3F80
2025-08-29 04:57:23 [WARNING] Invalid JSON response for 043B79BA7B3F80
2025-08-29 04:57:34 [WARNING] Invalid JSON response for 043BD2BA7B3F80
2025-08-29 04:57:42 [WARNING] Invalid JSON response for 043C4BBA7B3F80
2025-08-29 04:58:09 [WARNING] Invalid JSON response for 043DD1BA7B3F80
2025-08-29 04:58:44 [WARNING] Invalid JSON response for 043F4ABA7B3F80
2025-08-29 04:59:22 [WARNING] Invalid JSON response for 0440F1BA7B3F80
2025-08-29 04:59:25 [WARNING] Invalid JSON response for 0440F4BA7B3F80
2025-08-29 04:59:31 [WARNING] Invalid JSON response for 044107BA7B3F84
2025-08-29 04:59:46 [WARNING] Invalid JSON response for 04419BBA7B3F80
2025-08-29 04:59:55 [WARNING] Invalid JSON response for 0441BFBA7B3F80
2025-08-29 05:00:09 [WARNING] Invalid JSON response for 04426BBA7B3F80
2025-08-29 05:00:12 [WARNING] Invalid JSON response for 044273BA7B3F80
2025-08-29 05:00:42 [WARNING] Invalid JSON response for 044341BA7B3F80
2025-08-29 05:00:44 [WARNING] Invalid JSON response for 04437EBA7B3F80
2025-08-29 05:00:57 [WARNING] Invalid JSON response for 0443F1BA7B3F80
2025-08-29 05:01:29 [WARNING] Invalid JSON response for 044543BA7B3F80
2025-08-29 05:01:39 [WARNING] Invalid JSON response for 04459EBA7B3F80
2025-08-29 05:01:43 [WARNING] Invalid JSON response for 0445ACBA7B3F80
2025-08-29 05:01:58 [WARNING] Invalid JSON response for 044672BA7B3F80
2025-08-29 05:02:18 [WARNING] Invalid JSON response for 044733BA7B3F80
2025-08-29 05:02:25 [WARNING] Invalid JSON response for 04479EBA7B3F80
2025-08-29 05:02:58 [WARNING] Invalid JSON response for 044924BA7B3F80
2025-08-29 05:03:02 [WARNING] Invalid JSON response for 044950BA7B3F80
2025-08-29 05:03:07 [WARNING] Invalid JSON response for 04495EBA7B3F80
2025-08-29 05:03:14 [WARNING] Invalid JSON response for 044A0DBA7B3F84
2025-08-29 05:03:16 [WARNING] Invalid JSON response for 044A0ABA7B3F84
2025-08-29 05:03:17 [WARNING] Invalid JSON response for 044A27BA7B3F80
2025-08-29 05:03:24 [WARNING] Invalid JSON response for 044A4BBA7B3F80
2025-08-29 05:03:24 [WARNING] Invalid JSON response for 044A4ABA7B3F80
2025-08-29 05:03:36 [WARNING] Invalid JSON response for 044AE9BA7B3F80
2025-08-29 05:03:48 [WARNING] Invalid JSON response for 044B7CBA7B3F80
2025-08-29 05:04:33 [WARNING] Invalid JSON response for 044D0FBA7B3F84
2025-08-29 05:04:42 [WARNING] Invalid JSON response for 044D4FBA7B3F80
2025-08-29 05:04:44 [WARNING] Invalid JSON response for 044D49BA7B3F80
2025-08-29 05:05:20 [WARNING] Invalid JSON response for 044FD4BA7B3F80
2025-08-29 05:05:29 [WARNING] Invalid JSON response for 045050BA7B3F80
2025-08-29 05:05:52 [WARNING] Invalid JSON response for 0451DABA7B3F80
2025-08-29 05:06:58 [WARNING] Invalid JSON response for 0454EEBA7B3F80
2025-08-29 05:07:17 [WARNING] Invalid JSON response for 04564ABA7B3F80
2025-08-29 05:07:54 [WARNING] Invalid JSON response for 04581ABA7B3F84
2025-08-29 05:08:12 [WARNING] Invalid JSON response for 045958BA7B3F80
2025-08-29 05:08:14 [WARNING] Invalid JSON response for 045977BA7B3F80
2025-08-29 05:08:47 [WARNING] Invalid JSON response for 045A29BA7B3F80
2025-08-29 05:08:49 [WARNING] Invalid JSON response for 045A48BA7B3F80
2025-08-29 05:09:45 [WARNING] Invalid JSON response for 045BFCBA7B3F80
2025-08-29 05:11:10 [WARNING] Invalid JSON response for 046065BA7B3F80
2025-08-29 05:11:14 [WARNING] Invalid JSON response for 04607DBA7B3F80
2025-08-29 05:11:19 [WARNING] Invalid JSON response for 046082BA7B3F80
2025-08-29 05:12:34 [WARNING] Invalid JSON response for 046350BA7B3F80
2025-08-29 05:12:57 [WARNING] Invalid JSON response for 0463FFBA7B3F80
2025-08-29 05:14:37 [WARNING] Invalid JSON response for 046940BA7B3F80
2025-08-29 05:14:41 [WARNING] Invalid JSON response for 04695BBA7B3F80
2025-08-29 05:16:12 [WARNING] Invalid JSON response for 046CE7BA7B3F80
2025-08-29 05:16:21 [WARNING] Invalid JSON response for 046D1EBA7B3F84
2025-08-29 05:16:47 [WARNING] Invalid JSON response for 046DFFBA7B3F80
2025-08-29 05:17:13 [WARNING] Invalid JSON response for 046EF4BA7B3F80
2025-08-29 05:17:54 [WARNING] Invalid JSON response for 047035BA7B3F80
2025-08-29 05:18:22 [WARNING] Invalid JSON response for 04716BBA7B3F80
2025-08-29 05:21:21 [WARNING] Invalid JSON response for 0476C1BA7B3F80
2025-08-29 05:21:30 [WARNING] Invalid JSON response for 047700BA7B3F84
2025-08-29 05:21:43 [WARNING] Invalid JSON response for 04773ABA7B3F80
2025-08-29 05:22:02 [WARNING] Invalid JSON response for 0477C1BA7B3F80
2025-08-29 05:22:45 [WARNING] Invalid JSON response for 0478A2BA7B3F80
2025-08-29 05:23:13 [WARNING] Invalid JSON response for 04791DBA7B3F84
2025-08-29 05:23:41 [WARNING] Invalid JSON response for 0479B6BA7B3F80
2025-08-29 05:25:29 [WARNING] Invalid JSON response for 047B7CBA7B3F80
2025-08-29 05:25:32 [WARNING] Invalid JSON response for 047B9ABA7B3F80
2025-08-29 05:25:53 [WARNING] Invalid JSON response for 047BD9BA7B3F80
2025-08-29 05:25:57 [WARNING] Invalid JSON response for 047BFEBA7B3F80
2025-08-29 05:27:49 [WARNING] Invalid JSON response for 04805BBA7B3F80
2025-08-29 05:27:55 [WARNING] Invalid JSON response for 048052BA7B3F80
2025-08-29 05:29:40 [WARNING] Invalid JSON response for 048420BA7B3F80
2025-08-29 05:30:00 [WARNING] Invalid JSON response for 0484E1BA7B3F80
2025-08-29 05:30:32 [WARNING] Invalid JSON response for 0485A7BA7B3F80
2025-08-29 05:31:11 [WARNING] Invalid JSON response for 048977BA7B3F80
2025-08-29 05:31:31 [WARNING] Invalid JSON response for 048A1CBA7B3F84
2025-08-29 05:34:56 [WARNING] Invalid JSON response for 049603BA7B3F84
2025-08-29 05:35:00 [WARNING] Invalid JSON response for 049637BA7B3F80
2025-08-29 05:35:53 [WARNING] Invalid JSON response for 049848C27B3F80
2025-08-29 05:35:54 [WARNING] Invalid JSON response for 049838BA7B3F80
2025-08-29 05:36:04 [WARNING] Invalid JSON response for 049879BA7B3F80
2025-08-29 05:36:17 [WARNING] Invalid JSON response for 0498FCC27B3F80
2025-08-29 05:36:56 [WARNING] Invalid JSON response for 0499AABA7B3F80
2025-08-29 05:37:19 [WARNING] Invalid JSON response for 049A25BA7B3F84
2025-08-29 05:40:29 [WARNING] Invalid JSON response for 04A3F3BA7B3F80
2025-08-29 05:40:54 [WARNING] Invalid JSON response for 04A4AE72743380
2025-08-29 05:41:03 [WARNING] Invalid JSON response for 04A5A7BA7B3F80
2025-08-29 05:42:16 [WARNING] Invalid JSON response for 04A707BA7B3F80
2025-08-29 05:42:32 [WARNING] Invalid JSON response for 04A82FBA7B3F80
2025-08-29 05:43:15 [WARNING] Invalid JSON response for 04A9EDC27B3F80
2025-08-29 05:44:08 [WARNING] Invalid JSON response for 04AB3EC27B3F80
2025-08-29 05:45:34 [WARNING] Invalid JSON response for 04AE54C27B3F80
2025-08-29 05:45:48 [WARNING] Invalid JSON response for 04AED6C27B3F80
2025-08-29 05:45:54 [WARNING] Invalid JSON response for 04AEE8C27B3F80
2025-08-29 05:45:58 [WARNING] Invalid JSON response for 04AF18C27B3F80
2025-08-29 05:47:13 [WARNING] Invalid JSON response for 04B0D3C27B3F80
2025-08-29 05:47:18 [WARNING] Invalid JSON response for 04B0EDC27B3F80
2025-08-29 05:47:28 [WARNING] Invalid JSON response for 04B163C27B3F80
2025-08-29 05:47:38 [WARNING] Invalid JSON response for 04B1B472743380
2025-08-29 05:48:09 [WARNING] Invalid JSON response for 04B377C27B3F80
2025-08-29 05:48:15 [WARNING] Invalid JSON response for 04B3BFC27B3F80
2025-08-29 05:48:28 [WARNING] Invalid JSON response for 04B41CC27B3F84
2025-08-29 05:48:29 [WARNING] Invalid JSON response for 04B3F4C27B3F80
2025-08-29 05:48:42 [WARNING] Invalid JSON response for 04B49BC27B3F80
2025-08-29 05:48:53 [WARNING] Invalid JSON response for 04B50DC27B3F80
2025-08-29 05:48:55 [WARNING] Invalid JSON response for 04B4E4C27B3F80
2025-08-29 05:50:24 [WARNING] Invalid JSON response for 04B80CC27B3F80
2025-08-29 05:50:25 [WARNING] Invalid JSON response for 04B792C27B3F80
2025-08-29 05:50:34 [WARNING] Invalid JSON response for 04B909C27B3F84
2025-08-29 05:51:07 [WARNING] Invalid JSON response for 04BA63C27B3F80
2025-08-29 05:51:50 [WARNING] Invalid JSON response for 04BC26C27B3F84
2025-08-29 05:52:20 [WARNING] Invalid JSON response for 04BD10C27B3F84
2025-08-29 05:53:57 [WARNING] Invalid JSON response for 04BF7AC27B3F80
2025-08-29 05:54:27 [WARNING] Invalid JSON response for 04C012C27B3F84
2025-08-29 05:55:00 [WARNING] Invalid JSON response for 04C086C27B3F80
2025-08-29 05:55:12 [WARNING] Invalid JSON response for 04C0CEC27B3F80
2025-08-29 05:55:21 [WARNING] Invalid JSON response for 04C114C27B3F80
2025-08-29 05:55:45 [WARNING] Invalid JSON response for 04C386C27B3F80
2025-08-29 05:56:29 [WARNING] Invalid JSON response for 04C523C27B3F80
